title;singer;album;producer;distributor;year_month;is_popular;external_factors;num_times_top_10;num_times_top_5;num_times_top_1;is_collab;spotify_uri;album_type;release_date;duration_ms;explicit;acousticness;danceability;energy;instrumentalness;liveness;loudness;speechiness;valence;tempo;singer_id;is_ost;for_reality_tvshow
stay tonight;chung ha;stay tonight;mnh entertainment;지니뮤직, stone music entertainment;202005;1;0;0;0;0;False;3As0OA5B06BxLfADvYyG8L;single;2020-04-27;217238;False;0.19899999999999998;0.636;0.841;0.000395;0.0836;-1.9269999999999998;0.0548;0.506;121.022;2PSJ6YriU7JsFucxACpU7Y;0;0
stay with me;chanyeol-sep-punch;도깨비 ost part 1;stone music entertainment, 화앤담픽쳐스;stone music entertainment;201612-201701-201702-201703;1;0;2;1;0;True;1POlsQls16ppLPVmr4FGLt;single;2016-12-03;192441;False;0.428;0.314;0.526;0.0;0.126;-4.686;0.0484;0.195;78.643;6jV25rzTKQ2zMgrqHha1V5-sep-2FgZrgTMX6Sk0VNcOsEPmm;1;0
stay with me (feat. g-dragon of bigban...;taeyang-sep-g-dragon;rise;yg entertainment;지니뮤직;201406;1;0;0;0;0;True;2T2ST7FPmA6XqIneHghhhj;album;2014-06-13;202702;False;0.16899999999999998;0.654;0.823;0.0;0.10800000000000001;-3.0269999999999997;0.0398;0.37;82.53299999999999;6udveWUgX4vu75FF0DTrXV-sep-30b9WulBM8sFuBo17nNq9c;0;0
sticky (prod. by san e) (feat. san e);nada-sep-san e;언프리티 랩스타 3 track 4;stone music entertainment;stone music entertainment;201609;0;0;0;0;0;True;68eqoP5BLynNOPyn2AFu2W;compilation;2016-10-24;197229;False;0.138;0.789;0.779;0.0;0.0467;-2.536;0.165;0.47700000000000004;94.029;1YUbj9xRxaq0EoK5FRsS3U-sep-61MMiylth1injW39oZBuYB;0;1
stigma;bts;wings;빅히트 엔터테인먼트;카카오 m;201610;0;0;0;0;0;False;626lrZfNIlthgrUfjvRYrh;album;2016-10-10;216063;False;0.14800000000000002;0.583;0.475;0.0;0.139;-5.556;0.0846;0.332;136.034;3Nrfpe0tUJi4K4DXYWgMUX;0;0
story;park shin hye;상속자들 ost part 5;fnc엔터테인먼트, 화앤담픽쳐스;stone music entertainment;201311;0;0;0;0;0;False;2DuJDgJmNu2810kahVCbKu;album;2020-07-17;275133;False;0.8909999999999999;0.665;0.115;5.46e-06;0.096;-12.749;0.035;0.315;119.961;1jUVx4fQN8lXNu0ICnP34M;1;0
street life;jang won ki-sep-kim na young;슈퍼스타k5 - 김나영 vs 장원기;stone music entertainment;stone music entertainment;201309;0;0;0;0;0;True;5PnoIfMle4A9U3fM2Y7vxV;single;2013-09-16;202436;False;0.163;0.846;0.769;0.0;0.114;-3.1860000000000004;0.166;0.93;114.053;0O8LdVYrZzNAClMUdQhyGA-sep-4dvmLXorXADxVq8EcySEWk;0;1
stuck in love;kim kyung hee;도깨비 ost part 11;stone music entertainment, 화앤담픽쳐스;stone music entertainment;201701;0;0;0;0;0;False;2hvSWGwb0QreAHjE0GSWhr;single;2017-01-10;159173;False;0.9490000000000001;0.534;0.17300000000000001;0.0006389999999999999;0.10099999999999999;-11.559000000000001;0.0288;0.19399999999999998;68.035;35CFI6iSFTyM0scQKBu8eE;1;0
sugar;15&;sugar;jyp entertainment;지니뮤직;201405-201406;0;0;0;0;0;True;2syu4UkaYhSvGpyMY7kNRo;album;2014-05-26;214949;False;0.48200000000000004;0.349;0.591;0.0;0.19699999999999998;-4.18;0.0475;0.5429999999999999;191.483;1AAJLswvl7anW1RhTTFzxN;0;0
summer hate (feat. 비);zico-sep-rain;random box;koz 엔터테인먼트;카카오 m;202007-202008;1;0;2;1;0;True;0t3Jr6FABrKYLxGgdbco3f;single;2020-07-01;184626;False;0.026000000000000002;0.792;0.743;0.0;0.0631;-3.8169999999999997;0.0801;0.835;136.993;4XpUIb8uuNlIWVKmgKZXC0-sep-5L4EafeXwZ0stGuPtGr5Tz;0;0
summer night (remix) (feat. hoody);gray-sep-hoody;summer night (remix);aomg;stone music entertainment;201608;0;0;0;0;0;True;2StZCouHC4MLNXioGHCUXP;single;2016-08-17;238976;False;0.303;0.674;0.863;0.0;0.15;-1.581;0.0837;0.853;120.02600000000001;3kPEBSt7qgVoRZSbIXMr7W-sep-6FQqzkmBl8ux5UoV241ZDt;0;0
summer time (자리비움);dynamicduo-sep-dj premier;customic prologue;아메바컬쳐;stone music entertainment;201406;1;0;0;0;0;True;472UQIJ99xNswLywxVJpMl;single;2014-06-17;244182;False;0.0513;0.731;0.687;0.0;0.0849;-4.026;0.293;0.442;85.075;4nvFFLtv7ZqoTr83387uK4-sep-6GEykX11lQqp92UVOQQCC7;0;0
sunshine;rainbow;rainbow syndrome part 2;dsp미디어;카카오 m;201306;1;0;0;0;0;False;4vwAsO4jHINxAC7BMfjuyq;album;2013-06-04;206994;False;0.027999999999999997;0.7020000000000001;0.95;5.53e-06;0.069;-2.8160000000000003;0.0734;0.7190000000000001;156.93;7xDyxRXgFgOZhdtLtkYR1y;0;0
supa dupa diva;dalshabet;supa dupa diva (1st mini album);해피페이스 엔터테인먼트;sony music;201101;1;0;0;0;0;False;2v3geHJ1ir0NGIGfF3dmwa;album;2011-01-04;182320;False;0.0232;0.7240000000000001;0.865;0.000837;0.0951;-2.698;0.127;0.8079999999999999;87.99600000000001;10xsuRNvidaOLxWd3fRIel;0;0
supalonely (feat. gus dapperton);benee-sep-gus dapperton;stella & steve;republic records;universal music;202006-202007-202008;0;0;0;0;0;True;4nK5YrxbMGZstTLbvj6Gxw;single;2019-11-15;223480;True;0.305;0.863;0.631;3.04e-05;0.12300000000000001;-4.689;0.0534;0.8170000000000001;128.977;0Cp8WN4V8Tu4QJQwCN5Md4-sep-6sHCvZe1PHrOAuYlwTLNH4;0;0
super star;ji yeon-sep-hyorin-sep-ailee;드림하이 2 ost part 4;홀림;카카오 m;201203;0;0;0;0;0;True;5YkfjBKgrvo5QmUKAMLZIP;album;2012-06-29;218755;False;0.0011300000000000001;0.599;0.851;1.78e-06;0.36700000000000005;-3.6689999999999996;0.0523;0.41100000000000003;131.92;4ojQ8Cy1AVup7CZ0OG68eq-sep-2j0IcqvSsolyF6L7pqkhQk-sep-3uGFTJ7JMllvhgGpumieHF;1;0
superstar;taeyang;solar;yg entertainment;stone music entertainment;201007;0;0;0;0;0;False;62V11PKlcwhsqhV7E4e3Wq;album;2010;194586;False;0.159;0.662;0.856;0.0;0.0921;-3.6180000000000003;0.0427;0.526;94.955;6udveWUgX4vu75FF0DTrXV;0;0
superstar;4minute;superstar;stone music entertainment;stone music entertainment;201008;0;0;0;0;0;False;2YJyRX24gHAMu8zCoTreB0;album;2019-12-12;196029;False;0.053;0.745;0.711;0.0;0.434;-6.146;0.0996;0.6579999999999999;128.049;6cdC1cwqh3eJAXaxXJt2jv;0;0
sweet dream;yoonmirae, tiger jk, bizzy (mfbty);sweet dream;정글엔터테인먼트;stone music entertainment;201302;0;0;0;0;0;True;21YDhYojd097X7VFxtPEZ2;single;2013-01-21;227422;False;0.0575;0.675;0.91;0.0;0.12300000000000001;-2.861;0.0782;0.381;124.084;32CVFaadPuG11dxqAF0Uf8;0;0
sweet holiday;cnblue;bluelove (ep);fnc엔터테인먼트;stone music entertainment;201006;0;0;0;0;0;False;7LfZC8feH8RiOdic3GEre4;single;2010-05-19;193253;False;0.0959;0.6609999999999999;0.9079999999999999;0.0;0.0911;-3.5610000000000004;0.0643;0.607;111.98100000000001;6dCz3spfpIvqqqsIoP6wXi;0;0
sweet lies;exo;the power of music - the 4th album rep...;sm entertainment;지니뮤직;201709;0;0;0;0;0;False;4KMkvQ4pukipifwyjc8fAH;album;2017-09-05;216200;False;0.0456;0.59;0.5920000000000001;0.0;0.10400000000000001;-7.146;0.0758;0.21100000000000002;102.85700000000001;3cjEqqelV9zb4BYE3qDQ4O;0;0
sweet night;v;이태원 클라쓰 ost part.12;블렌딩;블렌딩;202003;1;0;0;0;0;False;39EXZNMxb4RBHlRjnRaOKp;single;2020-03-13;214258;False;0.495;0.462;0.33899999999999997;8.15e-06;0.0893;-7.943;0.025;0.149;92.10600000000001;3JsHnjpbhX4SnySpvpa9DK;1;0
sweetest name;clazziquai;5집 blessed;플럭서스;예당컴퍼니;201302;0;0;0;0;0;False;69DheXfpDgommlsczwaLvI;album;2013-02-05;171676;False;0.18600000000000003;0.6609999999999999;0.938;0.00042699999999999997;0.095;-3.283;0.0411;0.91;125.014;0akZcna6MlOPRo0reVTaPr;0;0
t4sa (prod. by mc메타);jimin-sep-mc meta-sep-nuck;언프리티 랩스타 track 4;stone music entertainment;stone music entertainment;201503;0;0;0;0;0;True;3rCQ7KofEB91Rkn1tZi5fz;single;2015-03-13;195750;True;0.20600000000000002;0.823;0.8370000000000001;0.0;0.23199999999999998;-3.636;0.233;0.5489999999999999;106.07799999999999;0JsJlrgqL1MRUEvzpLfXFX-sep-4BNQJ8Afxte6sh70hKEFdu-sep-7hdPhJPPkVZc5sJNVjLMGu;0;1
tender love;exo;love me right - the 2nd album repackag...;sm entertainment;지니뮤직;201506;1;0;0;0;0;False;28Hhr7nabTvPBfmiUVEmcR;album;2015-06-03;216436;False;0.0334;0.7440000000000001;0.856;0.0;0.196;-1.98;0.0482;0.868;117.98700000000001;3cjEqqelV9zb4BYE3qDQ4O;0;0
thank u very much;bestie;베스티 세번째 디지털싱글;ynb entertainment;카카오 m;201403;0;0;0;0;0;False;54sCxok4RWSUX9v0kDnRWy;album;2014-07-28;192800;False;0.0572;0.795;0.8590000000000001;0.0;0.35200000000000004;-2.83;0.0436;0.7609999999999999;107.01299999999999;1HiZjIv6iLp9cs5vX0AJKo;0;0
tmi;gray;tmi;aomg;stone music entertainment;201905;0;0;0;0;0;False;0cMrtRgJ2pU8pwX05iZnT3;single;2019-04-30;180800;False;0.544;0.6579999999999999;0.7340000000000001;1.6800000000000002e-05;0.168;-6.59;0.136;0.662;150.05700000000002;3kPEBSt7qgVoRZSbIXMr7W;0;0
tomboy;hyukoh;23;두루두루amc, highgrnd;지니뮤직;201705;1;0;1;0;0;False;6DywghQdi3HQwC8eZkEkfa;album;2017-04-24;241692;False;0.0961;0.3;0.431;1.15e-05;0.114;-5.314;0.0299;0.221;148.317;57okaLdCtv3nVBSn5otJkp;0;0
touch;shinhwa;13th unchanging - touch;신화컴퍼니;stone music entertainment;201701;1;0;0;0;0;False;0gRrmAHz01SIUZ2lly7Nsi;album;2017-01-02;224480;False;0.0718;0.38799999999999996;0.795;0.0;0.185;-4.553;0.0474;0.415;83.678;0jVvkFPa6YbFXQ3Qmhita0;0;0
tt;twice;twicecoaster _ lane 1;jyp entertainment;지니뮤직;201610-201611-201612-201701-201702-201703;1;0;3;1;1;False;5KfbFCacFuNJGdK2zvovcF;album;2016-10-24;212986;False;0.0525;0.708;0.853;0.000173;0.39899999999999997;-4.398;0.0844;0.39899999999999997;129.946;7n2Ycct7Beij7Dj7meI4X0;0;0
talk;10cm;1집 1.0;10cm;미러볼뮤직;201102;0;0;0;0;0;False;3rd8SMsGluOuCw8vaRG5BL;album;2011-02-10;226600;False;0.16399999999999998;0.8440000000000001;0.32;0.0;0.107;-9.532;0.0475;0.5660000000000001;125.927;6zn0ihyAApAYV51zpXxdEp;0;0
talk;khalid-sep-disclosure;talk;right hand music group, llc/rca records;sony music;201905-201910-201911-201912-202001-202002-202003;0;0;0;0;0;True;6TqXcAFInzjp0bODyvrWEq;album;2019-04-05;197573;False;0.051;0.9009999999999999;0.4;0.0;0.0599;-8.575;0.126;0.34600000000000003;135.984;6LuN9FCkKOj5PcnpouEgny-sep-6nS5roXSAGhTGr34W6n7Et;0;0
talk that;secret;talk that;ts엔터테인먼트;카카오 m;201212-201301;1;0;1;0;0;False;0sMdq2ylLEMSozuXcUfemo;single;2012-12-04;217861;False;0.426;0.847;0.7490000000000001;0.0;0.0888;-2.8539999999999996;0.0851;0.54;125.95200000000001;503DjcVO5Ku1NgLPhVuNg7;0;0
tango;abir;mint;fez`s finest, llc;warner music;202006-202007;0;0;0;0;0;False;24jrwTJSlYOCguuLa4j28A;single;2018-10-19;186055;False;0.2;0.53;0.519;0.0;0.11199999999999999;-5.997999999999999;0.22399999999999998;0.462;144.993;3QUOtWgmuxFyae4C0Q0thd;0;0
taste;bol4;two five;쇼파르뮤직;카카오 m;201910;0;0;0;0;0;False;7m4i9WUvXhdF28TW38qLNq;single;2019-09-10;185680;False;0.256;0.77;0.77;0.0;0.105;-3.2110000000000003;0.0321;0.9209999999999999;109.969;4k5fFEYgkWYrYvtOK3zVBl;0;0
tears fallin`;kim boa (spica);그 겨울, 바람이 분다 ost part 4;골든썸;카카오 m;201303;0;0;0;0;0;False;2J830kqMPXriuVELLHOtjF;single;2013-03-06;230765;False;0.7859999999999999;0.616;0.517;0.0;0.125;-7.257999999999999;0.0286;0.24100000000000002;100.03;3GY8TacVPpd8X0f0oyMX0k;1;0
tell me;infinite;top seed;울림 엔터테인먼트;카카오 m;201802;0;0;0;0;0;False;6UGiaIJTytlixn5WDidlED;album;2018-01-08;231079;False;0.177;0.667;0.7959999999999999;0.0;0.106;-3.128;0.0492;0.531;109.9;1bkpTEmumLC3xc7HgMsttU;0;0
tell me tell me;rainbow;1집 rainbow syndrome;dsp미디어;stone music entertainment;201302-201303;1;0;0;0;0;False;4iPyTJz2WyYsRA9UkySO82;single;2013-02-13;183906;False;0.15;0.7290000000000001;0.902;0.0;0.23800000000000002;-2.625;0.0495;0.961;144.06;7xDyxRXgFgOZhdtLtkYR1y;0;0
tell me why;toheart;1st mini album;에스엠컬처앤콘텐츠레이블울림, sm엔터테인먼트;카카오 m;201403;0;0;0;0;0;False;41nmQPejKUwweFNjWNlMr6;album;2014-03-10;203010;False;0.0999;0.364;0.83;0.0;0.249;-3.842;0.0795;0.551;82.48700000000001;33bos49K745wYZoOz0caWQ;0;0
tell me;the seeya;love is;코어컨텐츠미디어;지니뮤직;201401;0;0;0;0;0;False;20uAODlQD5o1wupD6Qv7LV;single;2014-01-21;211383;False;0.163;0.691;0.852;3.27e-05;0.42;-3.0780000000000003;0.0526;0.54;101.958;1dGxm9enIVo5P1W7gKyic0;0;0
tell me why (broadcasting ver.);toheart;tell me why;에스엠컬처앤콘텐츠레이블울림, sm엔터테인먼트;카카오 m;201404;0;0;0;0;0;False;7e0QOekxB9d8PCWkc0pDzN;single;2014-04-07;203010;False;0.0999;0.364;0.83;0.0;0.249;-3.842;0.0795;0.551;82.48700000000001;33bos49K745wYZoOz0caWQ;0;0
tempo;exo;don`t mess up my tempo - the 5th album;sm entertainment;dreamus;201811-201812-201901;1;0;1;0;0;False;4EjUFjzi4ErWjklOA3Aslu;album;2018-11-02;224482;False;0.237;0.6859999999999999;0.8420000000000001;0.0;0.0683;-4.423;0.1;0.519;115.944;3cjEqqelV9zb4BYE3qDQ4O;0;0
thank you;sung si kyung;처음;젤리피쉬 엔터테인먼트;카카오 m;201109;0;0;0;0;0;False;6nk9zVGhBiXM1i2QzlOAec;album;2005-04-07;266161;False;0.7090000000000001;0.386;0.435;0.0;0.0832;-7.125;0.03;0.18600000000000003;135.908;7jFUYMpMUBDL4JQtMZ5ilc;0;0
thank you;4men;thank you;ywho & 해피페이스 ent.;카카오 m;201305;0;0;0;0;0;False;5YaGkUXFs0XUFB3v2LD7zU;album;2013-05-08;220748;False;0.46399999999999997;0.503;0.768;0.0;0.10099999999999999;-5.64;0.23399999999999999;0.617;175.727;7oFIkpNpLrTBgZW6w55W1J;0;0
thanks to;yong jun hyung;my story;큐브엔터테인먼트;universal music;201012;0;0;0;0;0;True;16UKX5xq2REJ42GBqPtihp;single;2010-12-21;234466;False;0.21600000000000003;0.713;0.7829999999999999;0.0;0.113;-7.002000000000001;0.0724;0.433;92.975;4drjiBRSqZoTD67xgZCmNo;0;0
the bad touch (gordon & doyle edit);dj gollum-sep-empyre one-sep-gordon & doyle;the bad touch (single);프로비트뮤직컴퍼니;sony music;201308-201309;0;0;0;0;0;True;1TSZgch0BqkZHRcA42ltU9;single;2012-10-19;236264;True;0.0085;0.7;0.894;0.00000495;0.227;-3.675;0.0912;0.661;127941;1wNmJCRRNn8WpJrRSTKKqT-sep-7y7UhmnDydiweGCwrHsI22-sep-71Zl1t4XbaQAIltHmuHJHj;0;0
the boys;girls' generation;`the boys` the 3rd album;sm entertainment;sm entertainment;201110-201111;1;0;1;1;0;False;7eNZS973JNO67aP8mVGU6i;album;2011-01-01;226890;False;0.19;0.885;0.941;0.0;0.218;-0.5870000000000001;0.07400000000000001;0.9229999999999999;114.98700000000001;0Sadg1vgvaPqGTOjxu0N6c;0;0
the dj is mine;wonder girls;the dj is mine;jyp entertainment;지니뮤직;201201;1;0;0;0;0;False;5pNFSJZlN54s12G7fbXFzi;single;2012-06-03;240278;False;0.253;0.6859999999999999;0.922;0.0;0.574;-3.679;0.301;0.5760000000000001;135.974;3Cv2vi3WTl8VZOTdrBkKdM;0;0
the day;zia;기황후 ost part 6;이김프로덕션;카카오 m;201403;0;0;0;0;0;False;63Rylu1z131oB4MjVGZwQp;compilation;2014-08-11;215118;False;0.8190000000000001;0.48200000000000004;0.5489999999999999;0.0;0.161;-4.44;0.0315;0.313;138.077;2vAxwTAH2OaInCfMxriCqk;1;0
the dreamer (i am a dreamer);park hyo shin;i am a dreamer;글러브엔터테인먼트;카카오 m;201610;0;0;0;0;0;False;76ZIQZOlJk81w2IlXVGdAN;album;2016-10-03;274803;False;0.6509999999999999;0.45399999999999996;0.32299999999999995;0.000291;0.111;-9.771;0.0328;0.154;80.485;57htMBtzpppc1yoXgjbslj;0;0
the ending;nell;slip away;울림 엔터테인먼트;카카오 m;201204;0;0;0;0;0;False;0xMiMJgukCg3xDGXlu4aLz;album;2012-04-10;392666;False;0.0769;0.5589999999999999;0.491;0.00047400000000000003;0.0744;-6.553999999999999;0.0261;0.195;88.02;5WY88tCMFA6J6vqSN3MmDZ;0;0
the one;exo-cbx;hey mama! - the 1st mini album;sm entertainment;지니뮤직;201611;0;0;0;0;0;False;53LEFZFqPLoN0tWwaTk17C;album;2016-10-31;209132;False;0.0731;0.665;0.861;0.0;0.157;-4.378;0.128;0.7170000000000001;132.94299999999998;3Lz3vEN23Fw0hIelrYEzUD;0;0
the shadow;boa;only one;sm entertainment;지니뮤직;201208;0;0;0;0;0;False;55E1jcyUeZybCSnz6EDxQn;album;2012-07-22;200419;False;0.285;0.8859999999999999;0.841;0.000532;0.182;-3.23;0.0347;0.925;104.023;4muJrGMndyYWqZtfk8OWy4;0;0
the time goes on;bewhy;time travel;$exy $treet & yello music;루미넌트엔터테인먼트;201607;1;0;0;0;0;False;2Tgcb5cJAzJc0kLSWGuidK;album;2015-03-10;322664;False;0.245;0.7909999999999999;0.909;0.0;0.079;-1.561;0.22;0.753;121.986;1wsoV3RXPkxVz3PwsNRI5K;0;0
they never know;exo;ex’act - the 3rd album;sm entertainment;지니뮤직;201606;0;0;0;0;0;False;3McXg4JBxvClUddeWszOsy;album;2016-06-09;213788;False;0.174;0.611;0.7959999999999999;0.0;0.314;-4.14;0.0758;0.485;129.89600000000002;3cjEqqelV9zb4BYE3qDQ4O;0;0
think about` chu (prod. by 박근태);sam kim-sep-loco;boys and girls music vol.1;열두시;카카오 m;201701;0;0;0;0;0;True;3e0VhBdgJLUhI1ErcrY64B;single;2017-01-25;239837;False;0.225;0.779;0.5589999999999999;0.0;0.0924;-6.282;0.0778;0.9;85.005;4BBN286rBKyCWsSPq2cxYO-sep-2e4G04F77jxVuDYo44TCSm;0;0
this christmas;taeyeon;this christmas  winter is coming;sm entertainment;지니뮤직;201712;1;0;0;0;0;False;6eAMa0e7WCbjM7ivbAhvkq;album;2017-12-12;267250;False;0.6459999999999999;0.413;0.46399999999999997;0.0;0.294;-5.736000000000001;0.0297;0.341;129.26;3qNVuliS40BLgXGxhdBdqu;0;0
this love;shinhwa;11집 the classic;신화컴퍼니;stone music entertainment;201305;1;0;0;0;0;False;0T5G5cJUwg3WnAiCVtClOs;album;2013-05-16;220346;False;0.0316;0.7170000000000001;0.789;0.0;0.0978;-3.5869999999999997;0.0757;0.7609999999999999;127.978;0jVvkFPa6YbFXQ3Qmhita0;0;0
thunder;exo-k;the 2nd mini album ‘중독 (overdose)’;sm entertainment;지니뮤직;201405;1;0;0;0;0;False;23dl021k6ZO3afFgS6TLr7;album;2014-08-06;191488;False;0.337;0.722;0.7709999999999999;0.0;0.282;-3.069;0.0915;0.773;97.98;6wPBIyIIMxoqgux29bGF8I;0;0
time is running out;muse;absolution;warner music;warner music;201009;0;0;0;0;0;False;2takcwOaAZWiXQijPHIx7B;album;2004-03-23;237039;False;0.00242;0.585;0.8420000000000001;0.00686;0.0866;-5.882999999999999;0.0556;0.428;118.211;12Chz98pHFMPJEknJQMWvI;0;0
time lapse;taeyeon;my voice - the 1st album;sm entertainment;지니뮤직;201703;0;0;0;0;0;False;5xHSzEHkbQSc5n4ATBv1du;album;2017-04-05;254669;False;0.361;0.42700000000000005;0.701;4.81e-06;0.0706;-3.8110000000000004;0.0333;0.196;131.917;3qNVuliS40BLgXGxhdBdqu;0;0
to be one (outro.);wanna one;1-1=0 (nothing without you);ymc엔터테인먼트, stone music entertainment;stone music entertainment;201711;0;0;0;0;0;False;1qMwjReSxe6w7u85yhK6GP;album;2017-11-13;81036;False;0.20800000000000002;0.396;0.665;0.0;0.145;-6.7139999999999995;0.0562;0.366;175.34900000000002;2CvaqAMMsX576VBehaJ0Wx;0;0
to be with you;kim yeon woo;프로듀사 ost;roy 엔터테인먼트;sony music;201506;0;0;0;0;0;False;4hfLD1lJ1A2I9Imu3iaxTW;album;2015-05-23;223800;False;0.24;0.612;0.762;0.000155;0.138;-3.384;0.034;0.504;116.913;4vsTrZ8Y7nKqQM0BJQ6Dvd;1;0
to me (내게로..);rainbow;so 女 (ep);dsp미디어;stone music entertainment;201104;1;0;1;0;0;False;5yVWxLjzNYdt5nbUCeKYbe;single;2011-04-07;236040;False;0.0308;0.5329999999999999;0.9570000000000001;0.722;0.317;-4.647;0.0282;0.726;128.002;7xDyxRXgFgOZhdtLtkYR1y;0;0
to you;teen top;artist;티오피미디어;카카오 m;201206;1;1;0;0;0;False;1yVZiD5xWcWd3qyb9vqa3R;single;2012-05-30;186853;False;0.0265;0.713;0.879;0.0;0.054000000000000006;-3.2239999999999998;0.0533;0.716;105.00299999999999;3offPqpKAKmpQkIdWnjzkc;0;0
tomorrow (feat. 태양);tablo-sep-taeyang;열꽃, part 2;yg entertainment;지니뮤직;201111;1;0;0;0;0;True;3NyAoblswmZbPGIolW65jf;single;2011;252899;False;0.281;0.7759999999999999;0.7709999999999999;0.0;0.512;-5.3229999999999995;0.0647;0.578;112.919;3NdOtTPPaXrCyC7Lpmzyhv-sep-6udveWUgX4vu75FF0DTrXV;0;0
tonight;bigbang;빅뱅 미니앨범 4집;yg entertainment;지니뮤직;201102-201103-201104;1;0;2;2;0;False;13EZgbFLB0FOQqhWhYf3qa;album;2011;223786;False;0.0785;0.611;0.9;0.0;0.413;-2.57;0.0434;0.331;129.873;4Kxlr1PRlDKEB0ekOCyHgX;0;0
too late;coed school;something that is cheerful and fresh (...;코어컨텐츠미디어;stone music entertainment;201011;0;0;0;0;0;False;4mnxOCUMkZi6NXQEAHamsk;album;2010-10-28;195357;False;0.0368;0.6940000000000001;0.899;0.0;0.0511;-2.6;0.0708;0.313;135.034;6ZsTqFoNYY6cyRcKnvOu3A;0;0
too love;xia;성균관 스캔들 ost;래몽래인;warner music;201010;0;0;0;0;0;False;2PeilmZZvTBTOuKXud2v3z;compilation;2010-09-16;222826;False;0.526;0.498;0.6459999999999999;0.0;0.057999999999999996;-4.757;0.0372;0.391;147.812;0ZHbYuRbvC4tWW0iOdybwi;1;0
top girl;g.na;top girl (ep);큐브엔터테인먼트;universal music;201108-201109;1;0;0;0;0;False;6foONmKDUYdw59MWmJraYT;single;2011-08-23;206195;False;0.156;0.7090000000000001;0.91;0.0;0.034;-1.9480000000000002;0.0613;0.8340000000000001;133.556;3hzcooxMtbApMTvvn6XKVA;0;0
top secret;girls' generation;`the boys` the 3rd album;sm entertainment;sm entertainment;201110;0;0;0;0;0;False;07DsSIhTyQo3EG6JYSljRx;album;2011-01-01;177093;False;0.0363;0.7659999999999999;0.8;1.5399999999999998e-05;0.10300000000000001;-3.807;0.0358;0.838;124.991;0Sadg1vgvaPqGTOjxu0N6c;0;0
touch;miss a;touch;aq entertainment & jyp entertainment;지니뮤직;201202-201203;1;0;2;0;0;False;5YnA5clAQsv80dAp8iqSrG;single;2012-02-20;237348;False;0.00886;0.836;0.794;0.000144;0.34700000000000003;-4.481;0.0301;0.847;116.98899999999999;1BEohdSWSBggmO979tzRwW;0;0
touch love;yoon mirae;주군의 태양 ost part 4;본 팩토리 & 로엔엔터테인먼트;카카오 m;201308-201309-201310;1;0;1;1;1;False;6PcIhmkHS2uzZrIteOGOO7;compilation;2014-01-27;245386;False;0.6;0.621;0.532;0.0;0.209;-4.21;0.0302;0.373;164.06599999999997;1Do4bSzfUl0KWL9r1fITu0;1;0
touch my body;sistar;touch & move;스타쉽엔터테인먼트;카카오 m;201407-201408;1;0;2;1;0;False;5crARIrvoMiMf2AdlD78WN;single;2014-07-21;206500;False;0.0437;0.633;0.915;0.0;0.107;-2.347;0.106;0.622;128.033;2wTLheTmMcFCA4hdY8hZJP;0;0
tough cookie (feat. don mills);zico-sep-don mills;tough cookie;세븐시즌스;stone music entertainment;201411;1;0;0;0;0;True;6dZZ552YUtkuUFeVKbGLsx;single;2014-11-07;255744;True;0.128;0.654;0.868;0.0;0.361;-4.14;0.386;0.787;79.946;4XpUIb8uuNlIWVKmgKZXC0-sep-6bIsFWNkjQvSm5P4rqlxKn;0;0
toy;block b;blooming period;세븐시즌스 & stone music entertainment;stone music entertainment;201604-201605;1;0;1;0;0;False;0yD2ihr9ZseEZQXQcz6y61;single;2016-04-11;206467;False;0.0441;0.6409999999999999;0.618;0.0;0.0534;-5.397;0.0949;0.39299999999999996;90.10700000000001;4RnezwRV7VBJUCI1S0AE5u;0;0
trap;swings-sep-sung eun yoo;마이 시크릿 호텔 ost part 3;stone music entertainment;stone music entertainment;201409;0;0;0;0;0;True;3A7YBgbt0fIMr7cgwlbh85;single;2014-09-15;235086;False;0.10400000000000001;0.479;0.885;0.0;0.321;-3.062;0.23;0.38799999999999996;81.156;6F5tPDq3TIduDv2ki6O1Oq-sep-5aoffDRNcWQSOoZPZ8fbTf;1;0
trick;girls' generation;`the boys` the 3rd album;sm entertainment;sm entertainment;201110;0;0;0;0;0;False;13q2CNVJBB9bzrE5mEJ5fY;album;2011-01-01;195546;False;0.0818;0.667;0.8909999999999999;0.0;0.049;-2.908;0.0349;0.871;132.02;0Sadg1vgvaPqGTOjxu0N6c;0;0
trivia 承 _ love;bts;love yourself 結 `answer`;빅히트 엔터테인먼트;dreamus;201809;0;0;0;0;0;False;6aHCXTCkPiB4zgXKpB7BHS;album;2018-08-24;225697;False;0.24600000000000002;0.7609999999999999;0.7609999999999999;0.0;0.10300000000000001;-5.721;0.0897;0.483;121.97200000000001;3Nrfpe0tUJi4K4DXYWgMUX;0;0
trivia 起 _ just dance;bts;love yourself 結 `answer`;빅히트 엔터테인먼트;dreamus;201809;0;0;0;0;0;False;0usLRFLmYXYahKNgXxsuJc;album;2018-08-24;225220;False;0.0907;0.723;0.9059999999999999;0.0;0.0771;-4.7780000000000005;0.27899999999999997;0.39799999999999996;125.01899999999999;3Nrfpe0tUJi4K4DXYWgMUX;0;0
